Substance,ISO,Country,geo,Subnational desc,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
GWP_100_AR5_GHG,GBR,United Kingdom,UKE3,South Yorkshire,20568.13,20073.76,18962.47,19730.89,20713.43,20482.49,19331.68,19092.38,17473.93,16955.93,16342.05,16014.15,14522.79,14178.51,14173.38,13628.02,14304.50,14175.51,14068.60,11766.63,11822.12,10923.34,10777.39,11252.51,11081.37,11391.09,10003.07,9737.76,9479.77,9958.21,9602.44,9512.71,9112.01,9345.88,8869.44
GWP_100_AR5_GHG,GBR,United Kingdom,UKE4,West Yorkshire,27445.02,27835.89,27076.68,25599.82,25052.46,24644.95,24703.25,23329.96,23414.91,22016.30,22463.96,23385.20,22632.26,23313.03,23410.57,23282.01,23702.45,22610.83,21364.51,19244.20,19973.24,18860.26,21501.76,21428.63,19931.84,15426.12,13462.20,11895.91,11798.43,11550.54,10685.98,10906.79,10347.04,10056.19,9852.29
GWP_100_AR5_GHG,GBR,United Kingdom,UKF1,Derbyshire and Nottinghamshire,82606.51,82386.76,80063.94,73062.39,71303.14,70678.63,69120.98,64458.21,64701.78,61241.20,62854.51,66070.52,63377.61,66009.94,58351.24,58289.62,59567.56,56427.81,52936.64,46958.66,48050.33,48665.56,54681.70,55057.35,51904.27,47265.91,37068.61,36690.98,34042.36,30292.73,26827.88,29611.13,28212.91,24916.58,24121.57
GWP_100_AR5_GHG,GBR,United Kingdom,UKF2,"Leicestershire, Rutland and Northamptonshire",12812.93,13043.63,12774.06,20409.71,19918.14,18717.22,18479.40,16599.65,15621.53,14828.77,14370.82,14303.77,13710.54,14238.12,14068.76,14119.04,13709.28,13541.30,14010.06,13405.92,13117.46,11281.83,11378.14,11144.07,10669.01,10824.83,10931.47,10792.00,10760.80,10477.93,9653.51,10005.27,9555.06,9177.04,9175.33
GWP_100_AR5_GHG,GBR,United Kingdom,UKF3,Lincolnshire,22047.40,23732.76,24918.52,24721.60,20923.87,22471.10,29570.48,36734.26,35374.51,47953.33,46329.93,44900.25,44736.13,45304.47,46510.32,45290.18,43930.44,45024.71,43593.81,39781.40,39090.41,36136.62,35082.79,32942.39,32860.55,33276.65,31494.08,31352.51,31417.00,30943.46,29285.74,30144.13,30395.77,27328.27,23715.35
GWP_100_AR5_GHG,GBR,United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",15422.30,15474.27,15182.49,15324.03,15462.06,15429.72,16134.23,15936.34,15843.86,15634.91,15756.39,15386.29,15127.57,15019.90,14752.60,14538.38,14225.37,14055.51,13754.51,12729.19,12713.06,12071.86,12377.15,12222.13,11982.46,12154.14,12176.23,12088.52,12070.01,11766.06,10719.86,11172.97,10768.81,10467.87,10356.04
GWP_100_AR5_GHG,GBR,United Kingdom,UKG2,Shropshire and Staffordshire,25705.60,25921.95,25190.18,23593.44,23064.73,22579.97,22658.25,21297.67,21337.36,20031.47,20575.99,21443.84,20636.67,21513.96,21695.50,21721.38,22258.12,21247.30,19795.60,17710.87,18191.53,17256.22,15762.92,15661.86,14892.17,14251.49,12456.63,10758.63,10700.77,10489.47,9746.12,10045.47,9627.57,9369.12,9231.80
GWP_100_AR5_GHG,GBR,United Kingdom,UKG3,West Midlands,11174.96,11834.39,11546.54,11549.84,11423.53,11411.33,12165.31,11785.52,11462.40,11543.07,11450.93,11543.73,11215.19,11154.72,11120.00,10820.44,10503.35,10331.29,10745.48,9488.86,10327.50,9058.41,9361.94,9297.47,8827.12,9029.24,9011.68,9013.05,9083.18,8864.38,8242.23,8564.87,7966.29,7675.62,7507.84
GWP_100_AR5_GHG,GBR,United Kingdom,UKH1,East Anglia,21591.62,21826.57,21506.67,22827.25,23016.20,22713.07,23745.18,23312.49,22969.93,23118.78,22269.00,23291.81,22777.52,22813.50,22758.25,22273.06,21647.79,21623.91,21730.35,20299.12,20582.80,19169.32,18824.17,18623.09,18248.08,18323.61,18756.43,18744.91,18695.75,18755.49,17366.97,17960.45,17417.37,16669.29,16457.51
GWP_100_AR5_GHG,GBR,United Kingdom,UKH2,Bedfordshire and Hertfordshire,9036.11,9417.52,9266.17,12328.34,12959.24,15247.85,15368.15,15560.08,14539.16,14427.78,12930.28,12810.11,12491.35,12301.38,12200.31,11892.40,11387.45,11687.43,11994.96,11162.66,11491.67,9758.69,8971.63,8877.64,8532.86,8605.46,9311.96,9221.96,9050.91,8819.85,7982.15,8400.13,8045.89,7411.87,7281.68
GWP_100_AR5_GHG,GBR,United Kingdom,UKH3,Essex,20786.40,21266.86,20807.67,20266.61,19935.11,19932.76,20309.98,19580.68,19528.57,18522.09,18429.96,18936.76,20526.50,20578.97,20359.19,20160.27,19741.32,19082.69,18600.80,16881.98,17469.75,15674.03,12191.56,12301.54,11711.87,11608.06,12001.38,11822.47,11618.36,11304.30,10261.29,10550.25,10163.29,9695.45,9468.94
GWP_100_AR5_GHG,GBR,United Kingdom,UKI3_4_5_6_7,London,30099.44,30790.85,30318.27,28184.99,27295.73,26957.32,28549.23,26796.50,26478.03,27027.94,26425.74,26876.91,25909.99,26244.48,26517.83,25920.05,24926.66,24413.82,24928.73,23304.88,24576.10,21307.73,22097.02,22491.54,20533.48,21154.10,21749.59,21613.19,22205.00,21638.43,20162.34,21313.58,19454.57,18773.55,18377.62
GWP_100_AR5_GHG,GBR,United Kingdom,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",29147.73,29131.81,28362.87,27058.37,26774.61,26209.17,26488.03,25196.36,30661.56,29318.68,28504.83,29035.01,28067.50,28758.54,28829.11,28776.92,28938.22,28494.86,27449.55,23834.77,24419.07,23073.66,25092.66,24741.08,15239.50,15352.88,16264.15,15995.97,15794.08,15448.90,13921.98,14697.92,14128.43,13264.04,12856.01
GWP_100_AR5_GHG,GBR,United Kingdom,UKJ2,"Surrey, East and West Sussex",14229.22,14779.61,14589.50,14873.58,14658.76,14658.63,15498.08,15145.52,15146.53,14958.32,15832.00,15781.84,15389.60,15381.07,15450.47,15235.65,14798.98,14772.47,14468.33,13897.51,14211.09,12642.65,12717.85,12786.11,12097.95,12354.60,12592.72,12509.19,12408.25,12142.86,10865.33,11593.49,11020.24,10602.70,10426.42
GWP_100_AR5_GHG,GBR,United Kingdom,UKJ3,Hampshire and Isle of Wight,18937.70,18556.99,18679.65,16910.21,16532.15,16216.20,16561.46,15756.03,15332.08,14752.97,14129.49,14198.59,14155.91,14305.87,14256.59,14532.97,13899.31,13526.84,13547.54,14791.94,15274.52,13723.61,13246.04,12602.61,11908.32,12007.41,12739.13,12731.89,12600.39,12361.30,10918.26,11510.32,11234.55,10709.03,10421.12
GWP_100_AR5_GHG,GBR,United Kingdom,UKJ4,Kent,22379.90,22628.01,22216.47,20417.81,19819.92,22515.38,22215.90,21085.56,20635.96,19321.32,21571.01,22367.11,21477.89,22259.81,22333.28,22595.83,22873.72,22444.84,21070.54,19101.96,19485.29,20068.31,21157.64,11953.94,11652.65,11320.55,12718.21,12475.20,12364.25,11985.08,10643.02,11339.51,11026.26,9882.65,9272.61
GWP_100_AR5_GHG,GBR,United Kingdom,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",15097.79,15445.54,15143.64,15295.09,15284.61,15181.71,16062.54,15655.17,15630.70,15347.18,18415.29,18279.03,17868.91,17878.95,17825.17,17521.76,16836.45,17183.26,17188.54,16258.98,16693.32,14706.97,14341.62,14332.14,13975.86,14133.49,14755.84,14656.47,14499.20,14189.76,12964.70,13480.66,12859.29,12080.05,11742.83
GWP_100_AR5_GHG,GBR,United Kingdom,UKK2,Dorset and Somerset,9301.43,9472.97,9347.58,9450.88,9374.35,9366.39,9815.59,9655.52,9741.52,9626.91,9438.05,9348.79,9138.45,9168.58,9192.65,9094.18,8893.94,8823.73,8637.13,8286.23,8571.34,8017.27,8049.24,8115.24,7837.18,7974.64,8094.82,8052.81,8000.35,7845.78,7170.28,7481.38,7229.50,7034.19,6951.62
GWP_100_AR5_GHG,GBR,United Kingdom,UKK3,Cornwall and Isles of Scilly,4358.82,4434.19,4387.63,4401.06,4361.88,4348.46,6244.06,5579.11,5234.90,5050.04,4835.45,4767.14,4578.29,4731.60,4700.70,4710.44,4597.22,4557.88,4534.35,4336.50,4318.44,3739.73,3781.86,3663.94,3585.34,3675.93,3761.77,3720.96,3674.27,3594.89,3288.42,3414.33,3291.09,3177.92,3121.42
GWP_100_AR5_GHG,GBR,United Kingdom,UKK4,Devon,7817.25,8002.12,8021.47,8222.24,8218.62,8103.40,8501.39,8360.65,8261.25,8213.15,8026.31,7928.79,7773.55,7795.57,7842.49,7739.35,7590.62,7522.87,7548.80,7493.22,9438.46,8612.00,7979.53,7751.91,7623.87,7706.50,8243.89,8162.77,8038.93,7875.81,7158.77,7502.93,7295.29,6859.82,6645.47
GWP_100_AR5_GHG,GBR,United Kingdom,UKL1,West Wales and The Valleys,50758.01,51834.49,47176.12,42407.22,35276.97,37339.26,36525.45,35895.13,33776.05,32700.90,29946.72,28918.80,29114.10,26974.61,25240.71,24416.38,23545.50,23666.01,23317.49,21438.08,22091.75,20673.58,21953.26,22130.51,21496.81,20876.35,21037.40,20418.90,19935.60,19918.54,17688.91,18442.59,18190.78,16886.58,16845.76
GWP_100_AR5_GHG,GBR,United Kingdom,UKL2,East Wales,25467.06,25507.38,24858.80,23335.34,25450.03,24537.79,30031.21,29467.64,28263.35,27201.62,25761.64,26089.47,25194.26,25678.42,25638.02,25480.28,25689.75,25373.52,24401.16,21681.64,22913.94,21511.30,22385.02,22232.52,21430.83,19754.77,17461.71,17154.47,15918.26,14842.36,13554.31,12880.22,12605.39,11530.19,10939.00
GWP_100_AR5_GHG,GBR,United Kingdom,UKM5,North Eastern Scotland,6076.65,6348.61,7376.79,8971.69,9613.01,8930.26,8983.21,9116.35,8660.64,8602.07,10901.70,10633.24,10504.62,10282.21,10152.68,10018.93,9567.61,10074.21,10312.93,9505.31,9609.44,8109.47,6944.80,6810.54,6829.97,6715.59,7625.27,7499.85,7355.32,7179.85,6349.61,6710.77,6644.70,6024.86,5695.48
GWP_100_AR5_GHG,GBR,United Kingdom,UKM6,Highlands and Islands,18415.05,17465.56,17731.37,14890.15,14567.15,14261.15,14370.06,13534.87,13160.73,13032.02,12745.22,12565.63,12321.20,12494.59,12473.72,12564.87,12408.69,12316.08,12092.33,11558.58,11405.01,10834.99,10830.63,10875.40,10760.26,10951.86,11008.05,11021.95,10877.81,10593.94,9302.01,9864.26,9705.19,9501.57,9453.77
GWP_100_AR5_GHG,GBR,United Kingdom,UKM7,Eastern Scotland,43831.79,44016.88,42665.56,39422.14,38119.84,37308.16,36776.08,34276.64,34660.10,32010.43,32969.28,35076.13,34189.19,33249.56,33567.54,34237.75,34920.61,33125.48,31289.55,27837.18,28539.83,26918.07,31800.68,31540.88,24451.75,23253.96,19323.98,15669.01,15624.78,15301.13,13682.39,14254.43,13944.22,13626.46,13493.37
GWP_100_AR5_GHG,GBR,United Kingdom,UKM8,West Central Scotland,8233.31,8566.18,8475.51,8457.85,8392.72,8386.88,8832.76,8646.82,8459.56,8291.05,8194.00,8264.97,8085.43,7982.68,8001.63,7848.24,7627.61,7484.47,7368.36,6767.64,7001.07,6353.96,6470.68,6389.39,6091.00,6266.27,6263.50,6241.79,6214.49,6040.80,5509.58,5788.63,5462.89,5267.18,5193.77
GWP_100_AR5_GHG,GBR,United Kingdom,UKM9,Southern Scotland,12784.65,12884.71,12989.30,13029.86,12965.99,12918.85,13380.44,13220.06,13072.83,12979.56,12785.50,12629.00,12433.29,12459.10,12444.76,12404.17,12181.31,12082.31,11611.84,11071.96,11174.77,10711.82,10807.63,10937.86,10777.03,10791.95,10810.77,10867.10,10774.32,10525.70,9480.12,9897.13,9696.56,9505.84,9434.36
GWP_100_AR5_GHG,GBR,United Kingdom,UKN0,Northern Ireland,20905.69,20663.48,20629.87,19419.57,19220.80,18738.63,19056.80,18241.53,18191.97,17572.76,17584.52,17749.13,17262.32,18243.11,19239.67,19102.44,18901.64,18895.25,18595.48,17664.00,18062.37,16452.79,16514.77,16423.33,16059.56,15958.75,15647.36,15597.57,15283.84,14683.69,13474.65,14341.28,13887.57,13170.37,12749.53
GWP_100_AR5_GHG,GEO,Georgia,,,40819.56,32724.83,26866.92,22492.32,16291.75,13746.10,12466.70,11755.47,11143.67,10689.99,11241.37,9620.95,9689.67,10247.25,10534.20,11151.71,11785.81,12669.21,11780.93,12781.21,12189.64,13624.60,14797.95,15735.14,16534.61,16789.57,17210.26,17287.61,17146.68,17878.98,17527.55,18560.31,19706.45,19652.81,19602.82
GWP_100_AR5_GHG,GGY,Guernsey,,,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,
GWP_100_AR5_GHG,GHA,Ghana,,,10473.50,10703.97,11249.60,11577.07,11979.67,12390.18,13065.74,13421.83,15154.46,16078.07,15540.59,16155.41,17541.93,17210.55,17119.76,17876.65,19819.74,20373.50,22037.28,23153.30,24498.69,27522.18,30363.77,32470.47,32665.55,33959.98,34630.67,38432.09,40457.49,42694.73,45700.02,46529.70,46917.92,46822.51,48093.95
GWP_100_AR5_GHG,GIB,Gibraltar,,,157.86,217.72,256.46,259.63,304.40,298.03,304.33,313.91,329.78,342.43,358.22,367.65,374.00,380.37,412.17,424.80,443.84,440.74,450.11,491.24,494.50,478.76,488.42,520.14,558.25,608.94,634.69,673.00,713.68,741.74,662.40,664.69,659.07,652.70,658.90
GWP_100_AR5_GHG,GIN,Guinea,,,6897.69,7211.16,6763.42,7090.75,7549.01,7808.72,8850.27,8160.34,8549.17,9747.85,10500.15,10772.13,11188.40,11676.28,12093.63,12561.41,13092.20,13562.78,14155.79,14729.94,16597.93,16852.54,17433.16,17899.57,18494.72,19743.25,20959.71,21690.29,23010.29,24910.68,26291.24,27113.10,28636.73,28615.13,29375.91
GWP_100_AR5_GHG,GLP,Guadeloupe,FRY1,Guadeloupe,908.08,956.41,909.83,951.80,988.73,967.42,997.36,1032.06,1047.66,1020.05,840.10,874.70,960.43,959.59,927.51,935.60,1017.18,1062.49,1076.93,1139.88,1262.38,1356.37,1355.64,1358.08,1361.91,1370.10,1371.60,1370.95,1373.72,1372.40,1370.98,1370.69,1370.40,1368.06,1406.25
GWP_100_AR5_GHG,GLP,Guadeloupe,,,24.74,27.22,22.22,24.65,29.72,31.06,33.27,40.81,35.10,36.81,33.71,27.60,27.90,28.07,27.00,27.48,30.21,31.87,32.96,30.44,34.61,38.21,38.21,38.21,38.21,38.21,38.21,38.21,38.21,38.21,38.21,38.21,38.21,42.98,42.66
GWP_100_AR5_GHG,GMB,The Gambia,,,926.67,994.34,976.67,987.88,1030.24,1041.78,1057.24,1058.83,1088.02,1130.87,1247.22,1241.12,1266.50,1392.21,1446.87,1481.83,1543.38,1577.44,1654.51,1832.54,1879.37,1736.82,1733.50,1816.07,1929.70,2022.49,1973.08,1915.40,1761.70,1805.53,1747.00,1740.89,1816.27,1842.40,1859.51
GWP_100_AR5_GHG,GNB,Guinea-Bissau,,,1651.36,1725.88,1719.00,1752.23,1786.08,1842.89,1864.67,1860.40,1871.28,1955.40,2001.11,1967.72,2009.16,2073.33,2094.25,2152.23,2249.90,2359.01,2438.00,2574.76,2703.10,2701.07,2810.40,2891.68,2755.34,2896.54,2961.87,2869.84,2973.39,3038.12,3045.68,3087.99,3145.36,3148.83,3188.63
GWP_100_AR5_GHG,GNQ,Equatorial Guinea,,,185.20,192.56,195.00,212.98,2820.87,3212.30,5332.21,7638.07,9480.87,10376.61,12066.56,13340.32,10484.42,11723.30,16184.59,15595.02,16941.32,18133.40,16989.69,14346.22,14990.99,15046.62,14843.84,13988.25,14064.65,14281.48,13173.48,11777.84,10649.48,10024.38,9769.52,9297.52,9125.48,7974.68,8138.70
GWP_100_AR5_GHG,GRC,Greece,EL30,Attiki,12402.87,12704.34,12596.74,12597.05,12903.56,13905.15,15111.97,15576.93,16388.77,17316.58,18660.02,18751.62,17687.17,18157.04,17874.26,18531.09,18526.19,19503.19,18242.59,16385.80,15615.02,15154.69,14475.24,14328.17,14225.27,14439.32,15387.48,15128.84,14581.49,14416.53,13918.31,14238.80,14307.48,13471.55,13753.28
GWP_100_AR5_GHG,GRC,Greece,EL41,Voreio Aigaio,852.77,886.41,887.32,879.15,899.78,921.41,990.64,1006.71,1027.46,1037.46,1041.17,1043.36,1074.72,1130.45,1097.49,1123.37,1104.44,1108.48,1098.03,1102.19,1036.42,1020.69,874.71,814.81,814.21,862.15,861.66,819.32,808.85,836.82,784.26,777.29,827.62,812.15,822.39
GWP_100_AR5_GHG,GRC,Greece,EL42,Notio Aigaio,2884.58,3064.78,3035.32,3086.57,2725.93,2922.28,2997.33,2970.04,2774.42,2842.76,2898.56,2814.07,2906.03,3067.09,2602.36,2769.43,2736.38,2764.01,2681.18,2404.27,1950.21,1947.32,1771.62,1659.91,1917.86,1990.84,1902.14,2051.30,1978.69,2000.73,1886.12,1906.53,1979.02,1858.76,1888.60
GWP_100_AR5_GHG,GRC,Greece,EL43,Kriti,5230.52,5479.85,5427.74,5544.87,6117.72,6528.95,6690.59,6646.35,7115.52,7323.74,7516.93,7312.24,7483.42,7889.39,7511.76,7951.45,7833.98,8001.56,8134.32,7077.72,5613.49,5435.77,5030.59,4703.48,4543.08,4673.59,4451.46,4831.90,4619.29,4582.17,4344.99,4386.19,4500.75,4338.92,4378.95
GWP_100_AR5_GHG,GRC,Greece,EL51,"Anatoliki Makedonia, Thraki",4502.53,4269.42,4160.16,4047.39,4083.97,4196.20,4694.79,4665.39,4806.75,4696.18,4675.73,4498.17,6015.86,6346.89,5987.43,6105.63,5649.10,5918.72,5632.79,5218.78,4930.83,4935.16,4059.08,3826.64,3770.21,4104.57,4137.77,4083.48,3973.51,4028.33,3922.83,4035.41,4253.10,3842.68,4816.49
GWP_100_AR5_GHG,GRC,Greece,EL52,Kentriki Makedonia,9309.36,9470.52,9245.56,9254.68,9520.71,10046.01,10832.51,11028.54,11547.91,11561.19,11591.30,11567.51,11785.29,12371.05,12133.73,12548.95,13033.51,13446.70,12698.16,12297.02,11766.80,11344.77,10368.56,9890.87,9756.09,9959.34,10257.00,10201.46,9921.18,9877.96,9487.57,9528.80,9815.52,9385.58,9502.88
GWP_100_AR5_GHG,GRC,Greece,EL53,Dytiki Makedonia,29004.82,26288.43,28294.45,28253.37,29493.33,30690.08,28146.01,28691.75,29486.42,29693.06,33102.52,33879.50,33451.36,34522.42,35195.40,35224.88,32549.95,33860.86,33205.79,33768.65,31226.61,31175.93,32621.61,28641.75,27005.21,23716.91,20247.96,20370.76,19868.62,14670.82,8716.40,7935.77,7643.71,7037.84,5861.17
GWP_100_AR5_GHG,GRC,Greece,EL54,Ipeiros,1776.14,1846.34,1833.05,1835.24,1869.51,1908.32,2043.22,2068.55,2140.03,2159.28,2177.41,2206.71,2262.49,2410.91,2359.36,2419.03,2411.19,2412.62,2373.45,2420.91,2251.49,2191.66,1874.01,1780.07,1773.83,1846.63,1852.00,1824.28,1788.69,1818.81,1713.38,1721.62,1818.52,1815.91,1830.50
GWP_100_AR5_GHG,GRC,Greece,EL61,Thessalia,6436.11,6532.07,6488.42,6497.40,6569.24,6768.93,6991.84,7099.91,7255.70,7160.84,7389.92,7492.44,7437.36,7607.23,7507.10,7593.84,7457.89,7765.64,7322.89,6362.11,5966.31,5492.05,5303.07,4843.52,4846.17,5041.07,5201.46,4941.43,4758.97,4750.07,4437.73,4462.37,4613.56,4533.57,4581.65
GWP_100_AR5_GHG,GRC,Greece,EL62,Ionia Nisia,796.51,838.63,849.86,847.96,868.01,887.01,954.91,972.85,1010.24,1025.39,1030.81,1035.86,1068.66,1133.14,1105.28,1134.26,1114.97,1128.29,1132.09,1142.49,1070.68,1047.80,885.19,826.29,830.38,889.25,888.98,825.97,829.36,874.97,814.71,807.00,871.96,848.53,865.39
GWP_100_AR5_GHG,GRC,Greece,EL63,Dytiki Elláda,3923.88,4030.73,3995.66,3989.70,4047.55,4193.84,4427.50,4493.44,4553.79,4518.35,4590.32,4663.87,4688.98,4850.27,4770.52,4869.72,4800.04,4886.26,4706.79,4530.82,4440.00,3828.98,3644.52,3375.02,3490.53,3588.36,3488.46,3367.22,3226.70,3239.61,3022.48,3014.64,3124.60,3076.48,3096.79
GWP_100_AR5_GHG,GRC,Greece,EL64,Sterea Elláda,6228.12,6376.69,6396.49,6379.77,6466.42,6698.61,6936.07,7022.04,7101.76,6992.41,7155.27,7157.22,7072.67,7211.21,8229.64,8358.24,8151.77,8590.87,8860.53,7531.77,9220.87,9442.63,8807.53,8379.03,7675.86,7704.56,8445.84,9063.35,8667.38,8854.55,8550.53,9039.49,8802.49,8634.72,8953.58
GWP_100_AR5_GHG,GRC,Greece,EL65,Peloponnisos,11678.16,12984.28,13332.98,13402.75,13637.52,14099.50,14016.44,13472.30,13692.38,13747.61,15059.73,14917.04,15249.39,14861.40,14971.98,14872.29,14616.69,15163.53,14207.44,13524.27,12682.98,12596.94,11459.64,10864.08,10391.44,10402.04,10480.34,10465.13,10252.85,9363.62,8724.14,9332.15,9396.76,8047.47,8273.58
GWP_100_AR5_GHG,GRC,Greece,,,3267.21,3289.76,3400.65,3312.88,3213.25,2937.44,2749.08,3018.51,3929.65,3839.53,3114.40,3455.79,3134.01,3060.66,3366.62,3280.86,3355.63,3194.76,2935.21,3718.91,3023.24,2319.63,2254.23,1915.94,1981.99,2221.81,2354.13,2451.37,2644.83,2765.59,1959.90,2319.97,2669.23,2893.84,2874.82
GWP_100_AR5_GHG,GRD,Grenada,,,92.85,93.31,95.35,102.51,113.42,107.12,111.76,137.04,126.00,127.84,103.74,105.08,110.61,117.86,114.62,120.39,130.74,140.78,149.83,157.32,169.63,142.32,145.64,173.97,162.06,169.81,180.72,181.72,198.31,237.01,210.68,218.38,228.94,233.55,240.99
GWP_100_AR5_GHG,GRL,Greenland,,,61.14,61.09,61.14,60.97,60.81,60.68,60.57,60.34,60.26,60.06,59.31,59.49,59.34,59.70,668.53,675.56,689.56,680.12,697.32,614.81,707.91,748.44,603.68,602.51,545.42,584.53,580.88,568.09,573.04,588.75,591.99,613.17,655.49,649.98,659.25
GWP_100_AR5_GHG,GTM,Guatemala,,,13079.72,13673.00,14833.65,15827.33,16213.63,17430.28,17417.93,18054.51,19967.90,20574.28,21645.23,22524.96,23630.30,23504.15,24331.72,25629.06,26244.29,27318.13,26772.53,28110.61,28210.77,28797.10,29771.35,31448.74,33137.07,36233.92,37841.40,37312.20,39586.91,40973.30,39544.94,42517.37,41487.33,42992.88,43472.17
GWP_100_AR5_GHG,GUF,French Guiana,FRY3,Guyane,348.41,398.22,340.12,419.42,393.32,437.86,463.64,476.86,521.75,509.05,308.39,284.60,273.84,313.83,319.80,321.33,319.27,340.12,353.75,449.41,451.37,479.68,493.89,494.07,498.12,502.55,514.50,513.57,520.22,525.89,528.74,537.77,542.39,562.90,572.25
GWP_100_AR5_GHG,GUF,French Guiana,,,11.48,13.29,9.33,12.02,13.98,16.63,17.68,21.48,18.47,19.38,9.14,7.94,6.85,8.58,8.31,8.30,7.80,8.91,9.95,11.85,11.39,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55,14.11,14.01
GWP_100_AR5_GHG,GUM,Guam,,,12.17,12.26,12.46,12.68,12.78,12.86,12.94,13.08,13.11,13.26,13.38,15.34,15.50,15.53,15.61,15.63,15.64,15.70,15.67,15.73,15.78,15.96,16.29,16.29,16.40,16.46,16.58,16.77,16.95,17.15,17.39,17.41,17.57,17.73,17.95
GWP_100_AR5_GHG,GUY,Guyana,,,2471.66,2609.76,2662.07,2827.69,3131.04,3487.36,3565.44,3764.89,3704.13,3773.99,3513.13,3471.62,3325.35,3531.07,3473.77,3193.02,3016.83,3326.65,3401.23,3488.94,3696.88,3822.92,4042.90,4188.00,4461.55,4559.56,4633.06,4787.58,4858.44,5192.60,6255.59,6309.35,7790.83,8586.03,8730.86
GWP_100_AR5_GHG,HKG,Hong Kong,,,39245.41,42875.84,47924.88,48944.24,42596.23,43058.88,40469.29,38819.86,47235.98,50413.19,46643.71,46506.73,45522.40,49128.64,45297.98,47627.47,47106.08,49186.42,47918.23,50020.96,47127.42,50163.70,49662.55,51222.43,52649.74,49368.78,50276.42,49415.75,49395.99,48947.76,39598.85,40027.96,37640.80,39730.67,40307.05
GWP_100_AR5_GHG,HND,Honduras,,,8606.52,8704.13,9052.16,8824.46,9672.66,10078.98,10414.60,10551.80,11070.00,10529.97,10971.26,12063.80,13288.96,14847.05,15935.17,15082.61,16233.79,17495.05,17803.86,17801.84,17864.22,19119.23,19783.25,20167.84,20133.76,21197.39,20260.56,19763.64,19632.87,21058.50,20405.76,21739.04,22203.75,23782.19,24387.07
GWP_100_AR5_GHG,HRV,Croatia,HR02,Panonska Hrvatska,15602.06,11900.86,11185.44,10844.15,10212.05,10460.16,10393.81,11221.78,11283.67,11900.38,10436.69,10900.40,10917.21,9850.80,10518.56,10315.52,10598.04,11027.66,10648.78,9793.80,9720.62,9526.12,8964.69,8805.44,8637.87,9028.63,9099.84,9947.04,9513.97,9705.06,9624.43,9288.84,8824.12,9654.03,9991.91
GWP_100_AR5_GHG,HRV,Croatia,HR03,Jadranska Hrvatska,10372.19,8032.41,7065.14,6925.79,6820.45,7163.20,7660.31,8159.78,7883.10,8182.33,9152.87,9562.37,9941.24,10400.25,10743.84,11041.82,11048.13,11585.68,11377.76,10277.74,10629.11,10548.82,9929.41,10074.04,9949.09,9982.52,10306.23,9729.78,9499.65,9591.04,9033.47,9387.88,9544.26,9804.92,9674.20
GWP_100_AR5_GHG,HRV,Croatia,HR05,Grad Zagreb,1529.74,1344.36,1151.51,1207.05,1237.78,1251.52,1316.02,1330.81,1512.58,1538.11,1529.14,1617.88,1712.18,3874.41,3252.37,3254.67,3338.79,3749.89,3385.19,3622.82,2911.68,2894.33,2718.64,2402.06,2023.93,2223.56,2259.53,2379.26,2156.82,2214.46,2344.09,2361.30,2476.24,2610.65,2423.81
GWP_100_AR5_GHG,HRV,Croatia,HR06,Sjeverna Hrvatska,5166.28,4289.61,3868.07,4175.07,4020.22,3903.14,4184.42,4159.13,4117.89,4178.64,4178.97,4274.78,4489.94,4467.85,4578.33,4534.28,4585.12,4748.24,4539.62,4422.22,4425.02,4421.84,4238.61,4150.48,4166.92,4179.04,4279.49,4558.40,4358.09,4311.11,4287.72,4327.61,4369.55,4552.92,4574.88
GWP_100_AR5_GHG,HRV,Croatia,,,160.10,117.27,175.89,138.91,110.48,126.17,174.02,141.71,112.44,116.69,115.88,117.80,141.41,147.80,129.09,138.68,145.04,148.24,174.62,184.67,148.18,152.63,143.39,154.71,167.50,163.96,167.47,173.55,183.14,189.21,145.25,172.36,180.57,179.89,177.03
GWP_100_AR5_GHG,HTI,Haiti,,,7248.01,7446.97,7849.68,7575.36,7130.47,7945.48,8246.14,8746.87,8946.41,9135.45,9647.96,9746.46,10057.57,10128.27,10073.00,10260.86,10417.05,10948.28,11061.23,11222.43,11884.97,12439.56,12441.81,12720.48,13025.87,13370.23,13668.70,13692.51,13940.63,13824.83,13514.42,13463.43,13480.52,13615.28,13782.31
